timestamp,present,distance_cm,light_lux,temperature_c,humidity_pct,posture_score,light_on,fan_on,posture_alert_on,energy_used_wh,actions,latency_ms,llm_message
2020-01-01T18:13:40,1,70.0,350.0,26.142061281337046,70.0,0.85,0,1,0,6.916666666666659,,0.0013339999999917307,
2020-01-01T18:13:50,1,70.0,350.0,26.15598885793872,70.0,0.85,0,1,0,6.999999999999992,,0.0012909999999866084,
2020-01-01T18:14:00,1,70.0,350.0,26.16991643454039,70.0,0.85,0,1,0,7.083333333333325,,0.001291999999986082,
2020-01-01T18:14:10,1,70.0,350.0,26.18384401114206,70.0,0.85,0,1,0,7.166666666666658,,0.0013330000000200126,
2020-01-01T18:14:20,1,70.0,350.0,26.197771587743734,70.0,0.85,0,1,0,7.249999999999991,,0.001291000000014364,
2020-01-01T18:14:30,1,70.0,350.0,26.211699164345404,70.0,0.85,0,1,0,7.333333333333324,,0.0012499999999804334,
2020-01-01T18:14:40,1,70.0,350.0,26.225626740947074,70.0,0.85,0,1,0,7.416666666666657,,0.001291999999986082,
2020-01-01T18:14:50,1,70.0,350.0,26.239554317548745,70.0,0.85,0,1,0,7.49999999999999,,0.001291999999986082,
2020-01-01T18:15:00,1,70.0,350.0,26.25348189415042,70.0,0.85,0,1,0,7.583333333333323,,0.0013339999999917307,
2020-01-01T18:15:10,1,70.0,350.0,26.26740947075209,70.0,0.85,0,1,0,7.666666666666656,,0.0013339999999917307,
2020-01-01T18:15:20,1,70.0,350.0,26.28133704735376,70.0,0.85,0,1,0,7.749999999999989,,0.001291999999986082,
2020-01-01T18:15:30,1,70.0,350.0,26.295264623955433,70.0,0.85,0,1,0,7.833333333333322,,0.0012499999999804334,
2020-01-01T18:15:40,1,70.0,350.0,26.309192200557103,70.0,0.85,0,1,0,7.916666666666655,,0.0012920000000138376,
2020-01-01T18:15:50,1,70.0,350.0,26.323119777158773,70.0,0.85,0,1,0,7.9999999999999885,,0.0013330000000200126,
2020-01-01T18:16:00,1,70.0,350.0,26.337047353760447,70.0,0.85,0,1,0,8.083333333333321,,0.001291000000014364,
2020-01-01T18:16:10,1,70.0,350.0,26.350974930362117,70.0,0.85,0,1,0,8.166666666666655,,0.001291000000014364,
2020-01-01T18:16:20,1,70.0,350.0,26.364902506963787,70.0,0.85,0,1,0,8.24999999999999,,0.001250000000008189,
2020-01-01T18:16:30,1,70.0,350.0,26.37883008356546,70.0,0.85,0,1,0,8.333333333333323,,0.001291000000014364,
2020-01-01T18:16:40,1,70.0,350.0,26.39275766016713,70.0,0.85,0,1,0,8.416666666666657,,0.001332999999992257,
2020-01-01T18:16:50,1,70.0,350.0,26.4066852367688,70.0,0.85,0,1,0,8.499999999999991,,0.0012920000000138376,
2020-01-01T18:17:00,1,70.0,350.0,26.420612813370475,70.0,0.85,0,1,0,8.583333333333325,,0.0012909999999866084,
2020-01-01T18:17:10,1,70.0,350.0,26.434540389972145,70.0,0.85,0,1,0,8.666666666666659,,0.001291999999986082,
2020-01-01T18:17:20,1,70.0,350.0,26.448467966573816,70.0,0.85,0,1,0,8.749999999999993,,0.0012920000000138376,
2020-01-01T18:17:30,1,70.0,350.0,26.462395543175486,70.0,0.85,0,1,0,8.833333333333327,,0.001332999999992257,
2020-01-01T18:17:40,1,70.0,350.0,26.47632311977716,70.0,0.85,0,1,0,8.91666666666666,,0.0012920000000138376,
2020-01-01T18:17:50,1,70.0,350.0,26.49025069637883,70.0,0.85,0,1,0,8.999999999999995,,0.0012909999999866084,
2020-01-01T18:18:00,1,70.0,350.0,26.5041782729805,70.0,0.85,0,1,0,9.083333333333329,,0.0012909999999866084,
2020-01-01T18:18:10,1,70.0,350.0,26.518105849582174,70.0,0.85,0,1,0,9.166666666666663,,0.0012909999999866084,
2020-01-01T18:18:20,1,70.0,350.0,26.532033426183844,70.0,0.85,0,1,0,9.249999999999996,,0.0012920000000138376,
2020-01-01T18:18:30,1,70.0,350.0,26.545961002785514,70.0,0.85,0,1,0,9.33333333333333,,0.0012920000000138376,
2020-01-01T18:18:40,1,70.0,350.0,26.559888579387188,70.0,0.85,0,1,0,9.416666666666664,,0.0012909999999866084,
2020-01-01T18:18:50,1,70.0,350.0,26.573816155988858,70.0,0.85,0,1,0,9.499999999999998,,0.0013340000000194863,
2020-01-01T18:19:00,1,70.0,350.0,26.58774373259053,70.0,0.85,0,1,0,9.583333333333332,,0.001332999999992257,
2020-01-01T18:19:10,1,70.0,350.0,26.601671309192202,70.0,0.85,0,1,0,9.666666666666666,,0.0012909999999866084,
2020-01-01T18:19:20,1,70.0,350.0,26.615598885793872,70.0,0.85,0,1,0,9.75,,0.0012499999999804334,
2020-01-01T18:19:30,1,70.0,350.0,26.629526462395543,70.0,0.85,0,1,0,9.833333333333334,,0.001332999999992257,
2020-01-01T18:19:40,1,70.0,350.0,26.643454038997213,70.0,0.85,0,1,0,9.916666666666668,,0.0012920000000138376,
2020-01-01T18:19:50,1,70.0,350.0,26.657381615598887,70.0,0.85,0,1,0,10.000000000000002,,0.0012920000000138376,
2020-01-01T18:20:00,1,70.0,350.0,26.671309192200557,70.0,0.85,0,1,0,10.083333333333336,,0.0012920000000138376,
2020-01-01T18:20:10,1,70.0,350.0,26.685236768802227,70.0,0.85,0,1,0,10.16666666666667,,0.001291000000014364,
2020-01-01T18:20:20,1,70.0,350.0,26.6991643454039,70.0,0.85,0,1,0,10.250000000000004,,0.0012920000000138376,
2020-01-01T18:20:30,1,70.0,350.0,26.71309192200557,70.0,0.85,0,1,0,10.333333333333337,,0.001291999999986082,
2020-01-01T18:20:40,1,70.0,350.0,26.72701949860724,70.0,0.85,0,1,0,10.416666666666671,,0.0012920000000138376,
2020-01-01T18:20:50,1,70.0,350.0,26.740947075208915,70.0,0.85,0,1,0,10.500000000000005,,0.001332999999992257,
2020-01-01T18:21:00,1,70.0,350.0,26.754874651810585,70.0,0.85,0,1,0,10.58333333333334,,0.0012909999999866084,
2020-01-01T18:21:10,1,70.0,350.0,26.768802228412255,70.0,0.85,0,1,0,10.666666666666673,,0.0012499999999804334,
2020-01-01T18:21:20,1,70.0,350.0,26.78272980501393,70.0,0.85,0,1,0,10.750000000000007,,0.0012920000000138376,
2020-01-01T18:21:30,1,70.0,350.0,26.7966573816156,70.0,0.85,0,1,0,10.833333333333341,,0.001291999999986082,
2020-01-01T18:21:40,1,70.0,350.0,26.81058495821727,70.0,0.85,0,1,0,10.916666666666675,,0.0012920000000138376,
2020-01-01T18:21:50,1,70.0,350.0,26.824512534818943,70.0,0.85,0,1,0,11.000000000000009,,0.0013330000000200126,
2020-01-01T18:22:00,1,70.0,350.0,26.838440111420613,70.0,0.85,0,1,0,11.083333333333343,,0.001291000000014364,
2020-01-01T18:22:10,1,70.0,350.0,26.852367688022284,70.0,0.85,0,1,0,11.166666666666677,,0.001291000000014364,
2020-01-01T18:22:20,1,70.0,350.0,26.866295264623954,70.0,0.85,0,1,0,11.25000000000001,,0.001291999999986082,
2020-01-01T18:22:30,1,70.0,350.0,26.880222841225628,70.0,0.85,0,1,0,11.333333333333345,,0.001291999999986082,
2020-01-01T18:22:40,1,70.0,350.0,26.894150417827298,70.0,0.85,0,1,0,11.416666666666679,,0.0012920000000138376,
2020-01-01T18:22:50,1,70.0,350.0,26.908077994428968,70.0,0.85,0,1,0,11.500000000000012,,0.001332999999992257,
2020-01-01T18:23:00,1,70.0,350.0,26.922005571030642,70.0,0.85,0,1,0,11.583333333333346,,0.0012920000000138376,
2020-01-01T18:23:10,1,70.0,350.0,26.935933147632312,70.0,0.85,0,1,0,11.66666666666668,,0.0012920000000138376,
2020-01-01T18:23:20,1,70.0,350.0,26.949860724233982,70.0,0.85,0,1,0,11.750000000000014,,0.0013339999999917307,
2020-01-01T18:23:30,1,70.0,350.0,26.963788300835656,70.0,0.85,0,1,0,11.833333333333348,,0.001332999999992257,
2020-01-01T18:23:40,1,70.0,350.0,26.977715877437326,70.0,0.85,0,1,0,11.916666666666682,,0.001332999999992257,
2020-01-01T18:23:50,1,70.0,350.0,26.991643454038996,70.0,0.85,0,1,0,12.000000000000016,,0.0012909999999866084,
2020-01-01T18:24:00,1,70.0,350.0,27.005571030640667,70.0,0.85,0,1,0,12.08333333333335,,0.0012920000000138376,
2020-01-01T18:24:10,1,70.0,350.0,27.01949860724234,70.0,0.85,0,1,0,12.166666666666684,,0.001291999999986082,
2020-01-01T18:24:20,1,70.0,350.0,27.03342618384401,70.0,0.85,0,1,0,12.250000000000018,,0.001291000000014364,
2020-01-01T18:24:30,1,70.0,350.0,27.04735376044568,70.0,0.85,0,1,0,12.333333333333352,,0.001582999999999446,
2020-01-01T18:24:40,1,70.0,350.0,27.061281337047355,70.0,0.85,0,1,0,12.416666666666686,,0.0013339999999917307,
2020-01-01T18:24:50,1,70.0,350.0,27.075208913649025,70.0,0.85,0,1,0,12.50000000000002,,0.0018340000000061085,
2020-01-01T18:25:00,1,70.0,350.0,27.089136490250695,70.0,0.85,0,1,0,12.583333333333353,,0.0016250000000050946,
2020-01-01T18:25:10,1,70.0,350.0,27.10306406685237,70.0,0.85,0,1,0,12.666666666666687,,0.001250000000008189,
2020-01-01T18:25:20,1,70.0,350.0,27.11699164345404,70.0,0.85,0,1,0,12.750000000000021,,0.0012499999999804334,
2020-01-01T18:25:30,1,70.0,350.0,27.13091922005571,70.0,0.85,0,1,0,12.833333333333355,,0.001291000000014364,
2020-01-01T18:25:40,1,70.0,350.0,27.144846796657383,70.0,0.85,0,1,0,12.91666666666669,,0.001291999999986082,
2020-01-01T18:25:50,1,70.0,350.0,27.158774373259053,70.0,0.85,0,1,0,13.000000000000023,,0.001250000000008189,
2020-01-01T18:26:00,1,70.0,350.0,27.172701949860723,70.0,0.85,0,1,0,13.083333333333357,,0.0012909999999866084,
2020-01-01T18:26:10,1,70.0,350.0,27.186629526462397,70.0,0.85,0,1,0,13.166666666666691,,0.001291999999986082,
2020-01-01T18:26:20,1,70.0,350.0,27.200557103064067,70.0,0.85,0,1,0,13.250000000000025,,0.001250000000008189,
2020-01-01T18:26:30,1,70.0,350.0,27.214484679665738,70.0,0.85,0,1,0,13.333333333333359,,0.0012499999999804334,
2020-01-01T18:26:40,1,70.0,350.0,27.22841225626741,70.0,0.85,0,1,0,13.416666666666693,,0.001291999999986082,
2020-01-01T18:26:50,1,70.0,350.0,27.24233983286908,70.0,0.85,0,1,0,13.500000000000027,,0.001291999999986082,
2020-01-01T18:27:00,1,70.0,350.0,27.25626740947075,70.0,0.85,0,1,0,13.58333333333336,,0.001250000000008189,
2020-01-01T18:27:10,1,70.0,350.0,27.270194986072422,70.0,0.85,0,1,0,13.666666666666694,,0.001624999999977339,
2020-01-01T18:27:20,1,70.0,350.0,27.284122562674096,70.0,0.85,0,1,0,13.750000000000028,,0.001291999999986082,
2020-01-01T18:27:30,1,70.0,350.0,27.298050139275766,70.0,0.85,0,1,0,13.833333333333362,,0.0017910000000009862,
2020-01-01T18:27:40,1,70.0,350.0,27.311977715877436,70.0,0.85,0,1,0,13.916666666666696,,0.0018330000000066349,
2020-01-01T18:27:50,1,70.0,350.0,27.32590529247911,70.0,0.85,0,1,0,14.00000000000003,,0.001291999999986082,
2020-01-01T18:28:00,1,70.0,350.0,27.33983286908078,70.0,0.85,0,1,0,14.083333333333364,,0.001250000000008189,
2020-01-01T18:28:10,1,70.0,350.0,27.35376044568245,70.0,0.85,0,1,0,14.166666666666698,,0.0012920000000138376,
2020-01-01T18:28:20,1,70.0,350.0,27.36768802228412,70.0,0.85,0,1,0,14.250000000000032,,0.0013749999999979057,
2020-01-01T18:28:30,1,70.0,350.0,27.381615598885794,70.0,0.85,0,1,0,14.333333333333366,,0.001291999999986082,
2020-01-01T18:28:40,1,70.0,350.0,27.395543175487465,70.0,0.85,0,1,0,14.4166666666667,,0.0012909999999866084,
2020-01-01T18:28:50,1,70.0,350.0,27.409470752089135,70.0,0.85,0,1,0,14.500000000000034,,0.001250000000008189,
2020-01-01T18:29:00,1,70.0,350.0,27.42339832869081,70.0,0.85,0,1,0,14.583333333333368,,0.001250000000008189,
2020-01-01T18:29:10,1,70.0,350.0,27.43732590529248,70.0,0.85,0,1,0,14.666666666666702,,0.001250000000008189,
2020-01-01T18:29:20,1,70.0,350.0,27.45125348189415,70.0,0.85,0,1,0,14.750000000000036,,0.0012920000000138376,
2020-01-01T18:29:30,1,70.0,350.0,27.465181058495823,70.0,0.85,0,1,0,14.83333333333337,,0.0012920000000138376,
2020-01-01T18:29:40,1,70.0,350.0,27.479108635097493,70.0,0.85,0,1,0,14.916666666666703,,0.001291999999986082,
2020-01-01T18:29:50,1,70.0,350.0,27.493036211699163,70.0,0.85,0,1,0,15.000000000000037,,0.0012920000000138376,
2020-01-01T18:30:00,1,70.0,350.0,27.506963788300837,70.0,0.85,0,1,0,15.083333333333371,,0.001291999999986082,
2020-01-01T18:30:10,1,70.0,350.0,27.520891364902507,70.0,0.85,0,1,0,15.166666666666705,,0.001250000000008189,
2020-01-01T18:30:20,1,70.0,350.0,27.534818941504177,70.0,0.85,0,1,0,15.250000000000039,,0.0012920000000138376,
2020-01-01T18:30:30,1,70.0,350.0,27.54874651810585,70.0,0.85,0,1,0,15.333333333333373,,0.0012909999999866084,
2020-01-01T18:30:40,1,70.0,350.0,27.56267409470752,70.0,0.85,0,1,0,15.416666666666707,,0.0012920000000138376,
2020-01-01T18:30:50,1,70.0,350.0,27.57660167130919,70.0,0.85,0,1,0,15.50000000000004,,0.001291000000014364,
2020-01-01T18:31:00,1,70.0,350.0,27.590529247910865,70.0,0.85,0,1,0,15.583333333333375,,0.0013339999999917307,
2020-01-01T18:31:10,1,70.0,350.0,27.604456824512535,70.0,0.85,0,1,0,15.666666666666709,,0.0012499999999804334,
2020-01-01T18:31:20,1,70.0,350.0,27.618384401114206,70.0,0.85,0,1,0,15.750000000000043,,0.001250000000008189,
2020-01-01T18:31:30,1,70.0,350.0,27.632311977715876,70.0,0.85,0,1,0,15.833333333333377,,0.0012499999999804334,
2020-01-01T18:31:40,1,70.0,350.0,27.64623955431755,70.0,0.85,0,1,0,15.91666666666671,,0.001291000000014364,
2020-01-01T18:31:50,1,70.0,350.0,27.66016713091922,70.0,0.85,0,1,0,16.000000000000043,,0.0013339999999917307,
2020-01-01T18:32:00,1,70.0,350.0,27.67409470752089,70.0,0.85,0,1,0,16.083333333333375,,0.0013340000000194863,
2020-01-01T18:32:10,1,70.0,350.0,27.688022284122564,70.0,0.85,0,1,0,16.166666666666707,,0.0012909999999866084,
2020-01-01T18:32:20,1,70.0,350.0,27.701949860724234,70.0,0.85,0,1,0,16.25000000000004,,0.001291000000014364,
2020-01-01T18:32:30,1,70.0,350.0,27.715877437325904,70.0,0.85,0,1,0,16.33333333333337,,0.001291000000014364,
2020-01-01T18:32:40,1,70.0,350.0,27.729805013927578,70.0,0.85,0,1,0,16.416666666666703,,0.001291999999986082,
2020-01-01T18:32:50,1,70.0,350.0,27.74373259052925,70.0,0.85,0,1,0,16.500000000000036,,0.001250000000008189,
2020-01-01T18:33:00,1,70.0,350.0,27.75766016713092,70.0,0.85,0,1,0,16.583333333333368,,0.0012499999999804334,
2020-01-01T18:33:10,1,70.0,350.0,27.77158774373259,70.0,0.85,0,1,0,16.6666666666667,,0.001250000000008189,
2020-01-01T18:33:20,1,70.0,350.0,27.785515320334262,70.0,0.85,0,1,0,16.750000000000032,,0.001291999999986082,
2020-01-01T18:33:30,1,70.0,350.0,27.799442896935933,70.0,0.85,0,1,0,16.833333333333364,,0.001291999999986082,
2020-01-01T18:33:40,1,70.0,350.0,27.813370473537603,70.0,0.85,0,1,0,16.916666666666696,,0.001291000000014364,
2020-01-01T18:33:50,1,70.0,350.0,27.827298050139277,70.0,0.85,0,1,0,17.00000000000003,,0.001332999999992257,
2020-01-01T18:34:00,1,70.0,350.0,27.841225626740947,70.0,0.85,0,1,0,17.08333333333336,,0.001291000000014364,
2020-01-01T18:34:10,1,70.0,350.0,27.855153203342617,70.0,0.85,0,1,0,17.166666666666693,,0.001291999999986082,
2020-01-01T18:34:20,1,70.0,350.0,27.86908077994429,70.0,0.85,0,1,0,17.250000000000025,,0.0012909999999866084,
2020-01-01T18:34:30,1,70.0,350.0,27.88300835654596,70.0,0.85,0,1,0,17.333333333333357,,0.001291999999986082,
2020-01-01T18:34:40,1,70.0,350.0,27.89693593314763,70.0,0.85,0,1,0,17.41666666666669,,0.0012499999999804334,
2020-01-01T18:34:50,1,70.0,350.0,27.910863509749305,70.0,0.85,0,1,0,17.50000000000002,,0.0012909999999866084,
2020-01-01T18:35:00,1,70.0,350.0,27.924791086350975,70.0,0.85,0,1,0,17.583333333333353,,0.001291999999986082,
2020-01-01T18:35:10,1,70.0,350.0,27.938718662952645,70.0,0.85,0,1,0,17.666666666666686,,0.001291999999986082,
2020-01-01T18:35:20,1,70.0,350.0,27.95264623955432,70.0,0.85,0,1,0,17.750000000000018,,0.0012920000000138376,
